Date,Close
1/3/2000 16:00:00,88.31
1/4/2000 16:00:00,82.38
1/5/2000 16:00:00,78.88
1/6/2000 16:00:00,82.25
1/7/2000 16:00:00,82.56
1/10/2000 16:00:00,84.38
1/11/2000 16:00:00,84.81
1/12/2000 16:00:00,84.38
1/13/2000 16:00:00,84.5
1/14/2000 16:00:00,85.63
1/18/2000 16:00:00,86.88
1/19/2000 16:00:00,87.56
1/20/2000 16:00:00,85.94
1/21/2000 16:00:00,85.69
1/24/2000 16:00:00,81.5
1/25/2000 16:00:00,83.88
1/26/2000 16:00:00,88.25
1/27/2000 16:00:00,89
1/28/2000 16:00:00,87
1/31/2000 16:00:00,91.63
2/1/2000 16:00:00,91.25
2/2/2000 16:00:00,91.13
2/3/2000 16:00:00,85.38
2/4/2000 16:00:00,84.69
2/7/2000 16:00:00,85.75
2/8/2000 16:00:00,89.44
2/9/2000 16:00:00,86.75
2/10/2000 16:00:00,86.56
2/11/2000 16:00:00,85.13
2/14/2000 16:00:00,86.5
2/15/2000 16:00:00,86.5
2/16/2000 16:00:00,82.94
2/17/2000 16:00:00,82.13
2/18/2000 16:00:00,80.81
2/22/2000 16:00:00,81.56
2/23/2000 16:00:00,85.75
2/24/2000 16:00:00,89.63
2/25/2000 16:00:00,89.25
2/28/2000 16:00:00,88
2/29/2000 16:00:00,92.5
3/1/2000 16:00:00,95
3/2/2000 16:00:00,96.25
3/3/2000 16:00:00,102.5
3/6/2000 16:00:00,103.69
3/7/2000 16:00:00,104.88
3/8/2000 16:00:00,101.75
3/9/2000 16:00:00,107.19
3/10/2000 16:00:00,111.81
3/13/2000 16:00:00,110.38
3/14/2000 16:00:00,104.75
3/15/2000 16:00:00,103.56
3/16/2000 16:00:00,103.31
3/17/2000 16:00:00,116.5
3/20/2000 16:00:00,113.44
3/21/2000 16:00:00,117.56
3/22/2000 16:00:00,117.5
3/23/2000 16:00:00,119
3/24/2000 16:00:00,121.31
3/27/2000 16:00:00,112
3/28/2000 16:00:00,113.25
3/29/2000 16:00:00,114.19
3/30/2000 16:00:00,106.13
3/31/2000 16:00:00,105.13
4/3/2000 16:00:00,105.5
4/4/2000 16:00:00,99.75
4/5/2000 16:00:00,97.44
4/6/2000 16:00:00,106
4/7/2000 16:00:00,102.5
4/10/2000 16:00:00,107.06
4/11/2000 16:00:00,104.81
4/12/2000 16:00:00,96.56
4/13/2000 16:00:00,95.25
4/14/2000 16:00:00,82.75
4/17/2000 16:00:00,87.5
4/18/2000 16:00:00,93.75
4/19/2000 16:00:00,92.06
4/20/2000 16:00:00,88.81
4/24/2000 16:00:00,86.88
4/25/2000 16:00:00,97.31
4/26/2000 16:00:00,94.38
4/27/2000 16:00:00,95.19
4/28/2000 16:00:00,93.25
5/1/2000 16:00:00,96.63
5/2/2000 16:00:00,93
5/3/2000 16:00:00,91.13
5/4/2000 16:00:00,90.19
5/5/2000 16:00:00,89.88
5/8/2000 16:00:00,87.31
5/9/2000 16:00:00,85.63
5/10/2000 16:00:00,81.44
5/11/2000 16:00:00,80.88
5/12/2000 16:00:00,83.81
5/15/2000 16:00:00,87.06
5/16/2000 16:00:00,85.5
5/17/2000 16:00:00,84.69
5/18/2000 16:00:00,85.25
5/19/2000 16:00:00,84.56
5/22/2000 16:00:00,81.75
5/23/2000 16:00:00,82.81
5/24/2000 16:00:00,80
5/25/2000 16:00:00,73.13
5/26/2000 16:00:00,69.81
5/30/2000 16:00:00,72
5/31/2000 16:00:00,73.56
6/1/2000 16:00:00,76.44
6/2/2000 16:00:00,86.88
6/5/2000 16:00:00,84.5
6/6/2000 16:00:00,83.13
6/7/2000 16:00:00,86.69
6/8/2000 16:00:00,85.06
6/9/2000 16:00:00,83.25
6/12/2000 16:00:00,83.31
6/13/2000 16:00:00,85.19
6/14/2000 16:00:00,89.94
6/15/2000 16:00:00,90.25
6/16/2000 16:00:00,90.19
6/19/2000 16:00:00,91.63
6/20/2000 16:00:00,89
6/21/2000 16:00:00,86.63
6/22/2000 16:00:00,84.25
6/23/2000 16:00:00,86
6/26/2000 16:00:00,87.75
6/27/2000 16:00:00,88.31
6/28/2000 16:00:00,89.88
6/29/2000 16:00:00,92.63
6/30/2000 16:00:00,94.88
7/3/2000 16:00:00,94.94
7/5/2000 16:00:00,95.94
7/6/2000 16:00:00,93.19
7/7/2000 16:00:00,94.94
7/10/2000 16:00:00,97.69
7/11/2000 16:00:00,98.5
7/12/2000 16:00:00,101.94
7/13/2000 16:00:00,104.25
7/14/2000 16:00:00,104.19
7/17/2000 16:00:00,101.13
7/18/2000 16:00:00,103.88
7/19/2000 16:00:00,100.88
7/20/2000 16:00:00,103.5
7/21/2000 16:00:00,104.25
7/24/2000 16:00:00,105.38
7/25/2000 16:00:00,106
7/26/2000 16:00:00,105.5
7/27/2000 16:00:00,102
7/28/2000 16:00:00,96.88
7/31/2000 16:00:00,98.94
8/1/2000 16:00:00,100.75
8/2/2000 16:00:00,102.13
8/3/2000 16:00:00,105.63
8/4/2000 16:00:00,111.5
8/7/2000 16:00:00,114.06
8/8/2000 16:00:00,113
8/9/2000 16:00:00,114.75
8/10/2000 16:00:00,112
8/11/2000 16:00:00,117.88
8/14/2000 16:00:00,120.81
8/15/2000 16:00:00,118.19
8/16/2000 16:00:00,112.5
8/17/2000 16:00:00,118.63
8/18/2000 16:00:00,117
8/21/2000 16:00:00,117.81
8/22/2000 16:00:00,119.88
8/23/2000 16:00:00,119
8/24/2000 16:00:00,118.25
8/25/2000 16:00:00,119.38
8/28/2000 16:00:00,122.38
8/29/2000 16:00:00,127.44
8/30/2000 16:00:00,123.69
8/31/2000 16:00:00,128.06
9/1/2000 16:00:00,129.63
9/5/2000 16:00:00,128.81
9/6/2000 16:00:00,128.13
9/7/2000 16:00:00,128.69
9/8/2000 16:00:00,125
9/11/2000 16:00:00,132.31
9/12/2000 16:00:00,131.31
9/13/2000 16:00:00,128.5
9/14/2000 16:00:00,129
9/15/2000 16:00:00,125
9/18/2000 16:00:00,118.56
9/19/2000 16:00:00,119.94
9/20/2000 16:00:00,118
9/21/2000 16:00:00,113.25
9/22/2000 16:00:00,114.88
9/25/2000 16:00:00,116.5
9/26/2000 16:00:00,110.88
9/27/2000 16:00:00,107.06
9/28/2000 16:00:00,113
9/29/2000 16:00:00,113.94
10/2/2000 16:00:00,115.38
10/3/2000 16:00:00,113.88
10/4/2000 16:00:00,109.44
10/5/2000 16:00:00,114.88
10/6/2000 16:00:00,108.88
10/9/2000 16:00:00,105.25
10/10/2000 16:00:00,102.88
10/11/2000 16:00:00,104
10/12/2000 16:00:00,94.31
10/13/2000 16:00:00,101.5
10/16/2000 16:00:00,103.63
10/17/2000 16:00:00,99.25
10/18/2000 16:00:00,98
10/19/2000 16:00:00,100.56
10/20/2000 16:00:00,104.94
10/23/2000 16:00:00,102.44
10/24/2000 16:00:00,101.13
10/25/2000 16:00:00,96.19
10/26/2000 16:00:00,92.94
10/27/2000 16:00:00,93
10/30/2000 16:00:00,96.5
10/31/2000 16:00:00,99.81
11/1/2000 16:00:00,96.69
11/2/2000 16:00:00,99.25
11/3/2000 16:00:00,100.44
11/6/2000 16:00:00,96.06
11/7/2000 16:00:00,93.75
11/8/2000 16:00:00,92.44
11/9/2000 16:00:00,91.88
11/10/2000 16:00:00,89.19
11/13/2000 16:00:00,86.38
11/14/2000 16:00:00,88.88
11/15/2000 16:00:00,90.06
11/16/2000 16:00:00,91.44
11/17/2000 16:00:00,88.06
11/20/2000 16:00:00,83
11/21/2000 16:00:00,84.19
11/22/2000 16:00:00,79.94
11/24/2000 16:00:00,81.5
11/27/2000 16:00:00,82.5
11/28/2000 16:00:00,80.5
11/29/2000 16:00:00,82.88
11/30/2000 16:00:00,82.13
12/1/2000 16:00:00,82
12/4/2000 16:00:00,81.75
12/5/2000 16:00:00,88.75
12/6/2000 16:00:00,87.75
12/7/2000 16:00:00,85.88
12/8/2000 16:00:00,91.88
12/11/2000 16:00:00,96
12/12/2000 16:00:00,92.44
12/13/2000 16:00:00,94.06
12/14/2000 16:00:00,87.44
12/15/2000 16:00:00,86.69
12/18/2000 16:00:00,85.94
12/19/2000 16:00:00,89.38
12/20/2000 16:00:00,90
12/21/2000 16:00:00,93.81
12/22/2000 16:00:00,98.81
12/26/2000 16:00:00,101.81
12/27/2000 16:00:00,101.88
12/28/2000 16:00:00,107.13
12/29/2000 16:00:00,106.94
1/2/2001 16:00:00,100.25
1/3/2001 16:00:00,115.5
1/4/2001 16:00:00,112.75
1/5/2001 16:00:00,107.88
1/8/2001 16:00:00,106.38
1/9/2001 16:00:00,104.75
1/10/2001 16:00:00,108.5
1/11/2001 16:00:00,110.5
1/12/2001 16:00:00,108.75
1/16/2001 16:00:00,110
1/17/2001 16:00:00,110
1/18/2001 16:00:00,107.5
1/19/2001 16:00:00,110.94
1/22/2001 16:00:00,113.13
1/23/2001 16:00:00,116
1/24/2001 16:00:00,117.88
1/25/2001 16:00:00,113.56
1/26/2001 16:00:00,114.69
1/29/2001 16:00:00,115.91
1/30/2001 16:00:00,118.62
1/31/2001 16:00:00,113.75
2/1/2001 16:00:00,118.2
2/2/2001 16:00:00,113.96
2/5/2001 16:00:00,112.1
2/6/2001 16:00:00,108.84
2/7/2001 16:00:00,105.2
2/8/2001 16:00:00,105.95
2/9/2001 16:00:00,107.75
2/12/2001 16:00:00,109.5
2/13/2001 16:00:00,105.9
2/14/2001 16:00:00,104.25
2/15/2001 16:00:00,107.2
2/16/2001 16:00:00,101.5
2/20/2001 16:00:00,96
2/21/2001 16:00:00,94.4
2/22/2001 16:00:00,97.2
2/23/2001 16:00:00,96.04
