Date,Close
1/3/2000 16:00:00,16.63
1/4/2000 16:00:00,15.88
1/5/2000 16:00:00,15.75
1/6/2000 16:00:00,16
1/7/2000 16:00:00,15.88
1/10/2000 16:00:00,16
1/11/2000 16:00:00,16.44
1/12/2000 16:00:00,17.13
1/13/2000 16:00:00,16.94
1/14/2000 16:00:00,17.5
1/18/2000 16:00:00,18
1/19/2000 16:00:00,18.19
1/20/2000 16:00:00,17.5
1/21/2000 16:00:00,17.38
1/24/2000 16:00:00,17.13
1/25/2000 16:00:00,17.25
1/26/2000 16:00:00,17.44
1/27/2000 16:00:00,17.5
1/28/2000 16:00:00,17.38
1/31/2000 16:00:00,17.25
2/1/2000 16:00:00,17.75
2/2/2000 16:00:00,17.94
2/3/2000 16:00:00,18
2/4/2000 16:00:00,18.44
2/7/2000 16:00:00,18.5
2/8/2000 16:00:00,18.56
2/9/2000 16:00:00,18.38
2/10/2000 16:00:00,17.88
2/11/2000 16:00:00,17.94
2/14/2000 16:00:00,18
2/15/2000 16:00:00,17.88
2/16/2000 16:00:00,18.5
2/17/2000 16:00:00,18.38
2/18/2000 16:00:00,18.5
2/22/2000 16:00:00,18.63
2/23/2000 16:00:00,18.81
2/24/2000 16:00:00,19
2/25/2000 16:00:00,19.25
2/28/2000 16:00:00,20.13
2/29/2000 16:00:00,21.88
3/1/2000 16:00:00,21.75
3/2/2000 16:00:00,22.06
3/3/2000 16:00:00,22.13
3/6/2000 16:00:00,22.06
3/7/2000 16:00:00,22
3/8/2000 16:00:00,22
3/9/2000 16:00:00,22
3/10/2000 16:00:00,22.13
3/13/2000 16:00:00,22.88
3/14/2000 16:00:00,22.88
3/15/2000 16:00:00,24.13
3/16/2000 16:00:00,24.38
3/17/2000 16:00:00,24.75
3/20/2000 16:00:00,24
3/21/2000 16:00:00,24
3/22/2000 16:00:00,22.63
3/23/2000 16:00:00,22.5
3/24/2000 16:00:00,22.44
3/27/2000 16:00:00,22.06
3/28/2000 16:00:00,20
3/29/2000 16:00:00,19.75
3/30/2000 16:00:00,20.44
3/31/2000 16:00:00,20.38
4/3/2000 16:00:00,20.63
4/4/2000 16:00:00,20.75
4/5/2000 16:00:00,21.44
4/6/2000 16:00:00,22.38
4/7/2000 16:00:00,24.25
4/10/2000 16:00:00,24
4/11/2000 16:00:00,24.06
4/12/2000 16:00:00,23.88
4/13/2000 16:00:00,23.38
4/14/2000 16:00:00,23
4/17/2000 16:00:00,22.44
4/18/2000 16:00:00,21.94
4/19/2000 16:00:00,21
4/20/2000 16:00:00,21.13
4/24/2000 16:00:00,21.63
4/25/2000 16:00:00,24
4/26/2000 16:00:00,24.13
4/27/2000 16:00:00,24.31
4/28/2000 16:00:00,26
5/1/2000 16:00:00,24
5/2/2000 16:00:00,23.81
5/3/2000 16:00:00,24.25
5/4/2000 16:00:00,23.63
5/5/2000 16:00:00,23.69
5/8/2000 16:00:00,24
5/9/2000 16:00:00,24.38
5/10/2000 16:00:00,25.06
5/11/2000 16:00:00,25.25
5/12/2000 16:00:00,25.75
5/15/2000 16:00:00,25.75
5/16/2000 16:00:00,26.25
5/17/2000 16:00:00,26.38
5/18/2000 16:00:00,26.19
5/19/2000 16:00:00,26.13
5/22/2000 16:00:00,25.81
5/23/2000 16:00:00,23.75
5/24/2000 16:00:00,23.5
5/25/2000 16:00:00,23.38
5/26/2000 16:00:00,23.25
5/30/2000 16:00:00,23.25
5/31/2000 16:00:00,24.06
